Participant,Age,TrialN,StimID,C1.RT,C2.RT,C3.RT,C4.RT,SPILL.RT,CHUNK1,CHUNK2,CHUNK3,CHUNK4,SPILL,CompAcc,RestrictorType,Context,ContextRT,LOOK_SEEM,CompRT,has_comp,C1.PRED,C2.PRED,C3.PRED,C4.PRED,SPILL.PRED,C1.PRED.LOG,C2.PRED.LOG,C3.PRED.LOG,C4.PRED.LOG,SPILL.PRED.LOG,InfoCount,C1.RT.LOG,C2.RT.LOG,C3.RT.LOG,C4.RT.LOG,SPILL.RT.LOG,C1.RT.RESID,C2.RT.RESID,C3.RT.RESID,C4.RT.RESID,SPILL.RT.RESID,C1.RT.LOG.RESID,C2.RT.LOG.RESID,C3.RT.LOG.RESID,C4.RT.LOG.RESID,SPILL.RT.LOG.RESID,Condition,PP.RT,PP.LOG,VP.RT,VP.LOG,PP.PRED,PP.PRED.LOG,VP.PRED,VP.PRED.LOG,PP.RESID,PP.RESID.LOG,VP.RESID,VP.RESID.LOG,SPILL.RESID,SPILL.RESID.LOG
37,NA,70,15,346.5,283.9,336.8,468,359.70000000000005,Every,town,in Peru,"looked pretty,",so I had some deciding to do.,1,SUB,I was reading a blog to get some ideas for pretty towns to explore in Peru and other countries.,1673.5,looked,581.4,1,335.6933135534922,392.29446508428,425.9815067079464,409.7019203646373,477.1343756449946,5.824815750481067,5.950510217404746,6.034587077309866,5.967033617148847,6.125296673952194,7,5.847882818629958,5.648622063478926,5.819489282368171,6.148468295917647,5.885270350701578,10.806686446507797,-108.39446508428,-89.18150670794637,58.29807963536268,-117.43437564499453,0.023067068148891146,-0.30188815392582047,-0.2150977949416948,0.1814346787687997,-0.2400263232506159,SUB,336.8,5.819489282368171,468,6.148468295917647,425.9815067079464,6.034587077309866,409.7019203646373,5.967033617148847,-89.18150670794637,-0.2150977949416948,58.29807963536268,0.1814346787687997,-117.43437564499453,-0.2400263232506159
37,NA,71,12,335.8,272.6,383.4,333.5,385,Every,B&B,in Cardiff,"seemed cheap,",so there was plenty of choice.,1,SUB,I was on a website trying to find cheap B&Bs to stay at in Cardiff and other cities.,1520.4,seemed,607.1999999999999,1,335.6933135534922,417.29142070863475,425.9815067079464,409.7019203646373,452.1374200206398,5.824815750481067,6.005555897664458,6.034587077309866,5.967033617148847,6.070250993692483,9,5.81651574464344,5.6080055192624325,5.949078830611544,5.809642865355678,5.953243334287785,0.10668644650780834,-144.69142070863472,-42.5815067079464,-76.20192036463732,-67.13742002063981,-0.008300005837626578,-0.3975503784020251,-0.08550824669832213,-0.15739075179316941,-0.11700765940469804,SUB,383.4,5.949078830611544,333.5,5.809642865355678,425.9815067079464,6.034587077309866,409.7019203646373,5.967033617148847,-42.5815067079464,-0.08550824669832213,-76.20192036463732,-0.15739075179316941,-67.13742002063981,-0.11700765940469804
37,NA,72,5,386.1,269.5,344.8,415.4,330.90000000000003,Every,market,in the blog,"looked exciting,",so I booked straightaway.,1,MAX,I was reading a blog to get some ideas for exciting markets to explore in Scotland and other countries.,1641.6,looked,769.1,1,335.6933135534922,392.29446508428,450.97846233230115,409.7019203646373,402.1435087719302,5.824815750481067,5.950510217404746,6.089632757569578,5.967033617148847,5.96015963317306,8,5.956096403270191,5.596568390349052,5.842964538789538,6.0292419114420115,5.801816214927567,50.40668644650782,-122.79446508427998,-106.17846233230114,5.69807963536266,-71.24350877193018,0.13128065278912437,-0.353941827055694,-0.24666821878003997,0.0622082942931641,-0.1583434182454928,MAX,344.8,5.842964538789538,415.4,6.0292419114420115,450.97846233230115,6.089632757569578,409.7019203646373,5.967033617148847,-106.17846233230114,-0.24666821878003997,5.69807963536266,0.0622082942931641,-71.24350877193018,-0.1583434182454928
37,NA,77,16,313.3,362.1,410.7,NA,390.2,Every,gallery,"seemed high-end,",NA,so I had some deciding to do.,1,NIL,I was flicking through a holiday brochure to find high-end galleries to visit in Venice and other cities.,2446.6,seemed,1185,1,335.6933135534922,392.29446508428,450.97846233230115,NA,477.1343756449946,5.824815750481067,5.950510217404746,6.089632757569578,NA,6.125296673952194,7,5.747161197958146,5.891920416771596,6.017863020962513,NA,5.96665942818901,-22.39331355349219,-30.194465084279955,-40.27846233230116,NA,-86.93437564499459,-0.07765455252292064,-0.058589800633150446,-0.07176973660706487,NA,-0.15863724576318372,NIL,NA,NA,410.7,6.017863020962513,NA,NA,450.97846233230115,6.089632757569578,NA,NA,-40.27846233230116,-0.07176973660706487,-86.93437564499459,-0.15863724576318372
37,NA,81,35,384.7999999999999,269,352.2,339.4,374.3,Every,palace,in the blog,"looked opulent,",so I booked straightaway.,1,MAX,I was reading a blog to get some ideas for opulent palaces to explore in Sweden and other countries.,1260.4,looked,648.3,1,335.6933135534922,392.29446508428,450.97846233230115,409.7019203646373,402.1435087719302,5.824815750481067,5.950510217404746,6.089632757569578,5.967033617148847,5.96015963317306,9,5.952723718791551,5.594711379601839,5.864199196062105,5.827179352800126,5.925057614910384,49.106686446507695,-123.29446508427998,-98.77846233230116,-70.30192036463734,-27.843508771930203,0.12790796831048468,-0.3557988378029071,-0.2254335615074723,-0.13985426434872128,-0.035102018262676005,MAX,352.2,5.864199196062105,339.4,5.827179352800126,450.97846233230115,6.089632757569578,409.7019203646373,5.967033617148847,-98.77846233230116,-0.2254335615074723,-70.30192036463734,-0.13985426434872128,-27.843508771930203,-0.035102018262676005
37,NA,84,44,378.1,282.6,432.9,414.7,360.7000000000001,Every,sight,on the app,"seemed picture-perfect,",so I had some deciding to do.,1,MAX,I was on a travel app researching picture-perfect sights to enjoy in Cairo and other cities.,1878.7,seemed,761.9,1,335.6933135534922,392.29446508428,450.97846233230115,434.6988759889921,477.1343756449946,5.824815750481067,5.950510217404746,6.089632757569578,6.022079297408559,6.125296673952194,9,5.9351587108968875,5.644032470250427,6.070506754447935,6.027555367252336,5.888046587909494,42.40668644650782,-109.69446508427995,-18.07846233230117,-19.998875988992097,-116.43437564499447,0.11034296041582081,-0.30647774715431897,-0.019126003121642476,0.0054760698437767985,-0.23725008604270048,MAX,432.9,6.070506754447935,414.7,6.027555367252336,450.97846233230115,6.089632757569578,434.6988759889921,6.022079297408559,-18.07846233230117,-0.019126003121642476,-19.998875988992097,0.0054760698437767985,-116.43437564499447,-0.23725008604270048
37,NA,86,42,333.7,298.4,432.8,348.7,356.2,Every,barge,in Krakow,"seemed spacious,",so there was plenty of choice.,1,SUB,I was on a website trying to find spacious barges to stay at in Krakow and other cities.,2324,seemed,732.8,1,335.6933135534922,392.29446508428,425.9815067079464,409.7019203646373,452.1374200206398,5.824815750481067,5.950510217404746,6.034587077309866,5.967033617148847,6.070250993692483,10,5.810242385757328,5.698434868329605,6.070275727532271,5.854211953681605,5.875492370855561,-1.9933135534922144,-93.89446508428,6.818493292053631,-61.00192036463733,-95.93742002063982,-0.014573364723738713,-0.25207534907514084,0.035688650222405194,-0.11282166346724232,-0.1947586228369218,SUB,432.8,6.070275727532271,348.7,5.854211953681605,425.9815067079464,6.034587077309866,409.7019203646373,5.967033617148847,6.818493292053631,0.035688650222405194,-61.00192036463733,-0.11282166346724232,-95.93742002063982,-0.1947586228369218
37,NA,92,25,399.5,314.09999999999997,360.8,NA,377,Every,river,"looked soothing,",NA,so I didn't know what to do.,1,NIL,I was reading a blog to get some ideas for soothing rivers to explore in Norway and other countries.,2036,looked,596.7,1,335.6933135534922,392.29446508428,425.9815067079464,NA,502.1313312693494,5.824815750481067,5.950510217404746,6.034587077309866,NA,6.180342354211906,10,5.990213765206329,5.749711406544601,5.888323788188469,NA,5.932245187448011,63.8066864465078,-78.19446508428001,-65.18150670794637,NA,-125.1313312693494,0.1653980147252625,-0.20079881086014506,-0.1462632891213973,NA,-0.2480971667638947,NIL,NA,NA,360.8,5.888323788188469,NA,NA,425.9815067079464,6.034587077309866,NA,NA,-65.18150670794637,-0.1462632891213973,-125.1313312693494,-0.2480971667638947
37,NA,94,28,405.4,281.7,420.1,NA,325.5,Every,eatery,"seemed funky,",NA,so I didn't know what to do.,1,NIL,I was watching a vlog for inspiration for funky eateries to try out in Warsaw and other cities.,1958.6,seemed,692.3000000000001,1,335.6933135534922,392.29446508428,425.9815067079464,NA,502.1313312693494,5.824815750481067,5.950510217404746,6.034587077309866,NA,6.180342354211906,10,6.004874234017899,5.640842674882327,6.040492778175336,NA,5.785362461648624,69.70668644650777,-110.59446508427999,-5.881506707946357,NA,-176.6313312693494,0.18005848353683263,-0.3096675425224191,0.005905700865469932,NA,-0.39497989256328125,NIL,NA,NA,420.1,6.040492778175336,NA,NA,425.9815067079464,6.034587077309866,NA,NA,-5.881506707946357,0.005905700865469932,-176.6313312693494,-0.39497989256328125
37,NA,97,7,336.6,371.4,516.7,NA,353.6,Every,museum,"looked cool,",NA,so there was plenty of choice.,1,NIL,I was on a website trying to find cool museums to visit in Portugal and other countries.,1475.9,looked,590.1999999999999,1,335.6933135534922,392.29446508428,425.9815067079464,NA,452.1374200206398,5.824815750481067,5.950510217404746,6.034587077309866,NA,6.070250993692483,11,5.8188952817567055,5.917279648918606,6.247462435293139,NA,5.868166330763488,0.9066864465078197,-20.89446508428,90.71849329205367,NA,-98.53742002063979,-0.00592046872436125,-0.03323056848614048,0.21287535798327273,NA,-0.20208466292899452,NIL,NA,NA,516.7,6.247462435293139,NA,NA,425.9815067079464,6.034587077309866,NA,NA,90.71849329205367,0.21287535798327273,-98.53742002063979,-0.20208466292899452
37,NA,99,60,308.90000000000003,403.3,288.6,412.3,386,Every,neighbourhood,in Tokyo,"seemed bustling,",so I didn't know what to do.,1,SUB,I was reading a blog to get some ideas for bustling neighbourhoods to explore in Tokyo and other cities.,1763.1,seemed,817.8,1,335.6933135534922,392.29446508428,425.9815067079464,409.7019203646373,502.1313312693494,5.824815750481067,5.950510217404746,6.034587077309866,5.967033617148847,6.180342354211906,11,5.733017599924536,5.999680701879322,5.665041646339771,6.021751239712854,5.955837369464831,-26.79331355349217,11.005534915720034,-137.38150670794636,2.5980796353626943,-116.1313312693494,-0.09179815055653062,0.04917048447457617,-0.3695454309700956,0.054717622564006696,-0.2245049847470746,SUB,288.6,5.665041646339771,412.3,6.021751239712854,425.9815067079464,6.034587077309866,409.7019203646373,5.967033617148847,-137.38150670794636,-0.3695454309700956,2.5980796353626943,0.054717622564006696,-116.1313312693494,-0.2245049847470746
37,NA,101,49,796.1,266,296.4,NA,376.9,Every,fountain,"looked impressive,",NA,so I knew just where to go.,1,NIL,I was on a travel app researching impressive fountains to enjoy in Turkey and other countries.,1295,looked,500.2999999999999,1,335.6933135534922,392.29446508428,425.9815067079464,NA,477.1343756449946,5.824815750481067,5.950510217404746,6.034587077309866,NA,6.125296673952194,10,6.679724806094533,5.583496308781699,5.6917098934219315,NA,5.93197990027309,460.4066864465078,-126.29446508427998,-129.5815067079464,NA,-100.2343756449946,0.854909055613466,-0.36701390862304706,-0.34287718388793476,NA,-0.19331677367910416,NIL,NA,NA,296.4,5.6917098934219315,NA,NA,425.9815067079464,6.034587077309866,NA,NA,-129.5815067079464,-0.34287718388793476,-100.2343756449946,-0.19331677367910416
37,NA,103,21,298.8,230.5,338.7,393.7,260.5,Every,building,in Switzerland,"looked unique,",so I knew just where to go.,1,SUB,I was flicking through a holiday brochure to find unique buildings to visit in Switzerland and other countries.,1578.8,looked,565.4,1,335.6933135534922,392.29446508428,425.9815067079464,409.7019203646373,477.1343756449946,5.824815750481067,5.950510217404746,6.034587077309866,5.967033617148847,6.125296673952194,8,5.699774453258662,5.440250862436703,5.825114759823726,5.975589197949692,5.5626028611934215,-36.89331355349219,-161.79446508427998,-87.28150670794639,-16.00192036463733,-216.63437564499458,-0.12504129722240442,-0.510259354968043,-0.20947231748614037,0.008555580800844176,-0.5626938127587726,SUB,338.7,5.825114759823726,393.7,5.975589197949692,425.9815067079464,6.034587077309866,409.7019203646373,5.967033617148847,-87.28150670794639,-0.20947231748614037,-16.00192036463733,0.008555580800844176,-216.63437564499458,-0.5626938127587726
37,NA,104,8,337.9,269.5,264.7,328.5,324.5,Every,hotel,in the vlog,"seemed luxurious,",so there was plenty of choice.,1,MAX,I was watching a vlog for inspiration for luxurious hotels to try out in Rome and other cities.,1942.4,seemed,700.6,1,335.6933135534922,392.29446508428,450.97846233230115,409.7019203646373,452.1374200206398,5.824815750481067,5.950510217404746,6.089632757569578,5.967033617148847,6.070250993692483,11,5.822749993720244,5.596568390349052,5.578597109233056,5.794536837924666,5.782285536144145,2.2066864465077742,-122.79446508427998,-186.27846233230116,-81.20192036463732,-127.63742002063981,-0.002065756760822879,-0.353941827055694,-0.5110356483365219,-0.17249677922418183,-0.2879654575483377,MAX,264.7,5.578597109233056,328.5,5.794536837924666,450.97846233230115,6.089632757569578,409.7019203646373,5.967033617148847,-186.27846233230116,-0.5110356483365219,-81.20192036463732,-0.17249677922418183,-127.63742002063981,-0.2879654575483377
37,NA,105,11,353.4,252,401.3,278.8,385.7,Every,village,in the brochure,"looked quaint,",so there was plenty of choice.,1,MAX,I was flicking through a holiday brochure to find quaint vilages to visit in Slovenia and other countries.,1571.9,looked,836.0999999999999,1,335.6933135534922,392.29446508428,450.97846233230115,409.7019203646373,452.1374200206398,5.824815750481067,5.950510217404746,6.089632757569578,5.967033617148847,6.070250993692483,9,5.867600559885596,5.529429087511423,5.994709277272871,5.630494678886369,5.955059865214182,17.706686446507774,-140.29446508427998,-49.67846233230114,-130.9019203646373,-66.43742002063982,0.042784809404529334,-0.4210811298933228,-0.09492348029670694,-0.3365389382624784,-0.11519112847830026,MAX,401.3,5.994709277272871,278.8,5.630494678886369,450.97846233230115,6.089632757569578,409.7019203646373,5.967033617148847,-49.67846233230114,-0.09492348029670694,-130.9019203646373,-0.3365389382624784,-66.43742002063982,-0.11519112847830026
37,NA,106,22,304.59999999999997,262,347.6,NA,244.2,Every,cottage,"seemed charming,",NA,so I knew just where to go.,1,NIL,I was on a website trying to find charming cottages to stay at in Durham and other cities.,1459.3,seemed,772.2,1,335.6933135534922,392.29446508428,425.9815067079464,NA,477.1343756449946,5.824815750481067,5.950510217404746,6.034587077309866,NA,6.125296673952194,12,5.718999440461062,5.568344503761097,5.851052393391237,NA,5.497987561676604,-31.093313553492237,-130.29446508427998,-78.38150670794636,NA,-232.9343756449946,-0.10581631002000513,-0.3821657136436496,-0.18353468391862915,NA,-0.62730911227559,NIL,NA,NA,347.6,5.851052393391237,NA,NA,425.9815067079464,6.034587077309866,NA,NA,-78.38150670794636,-0.18353468391862915,-232.9343756449946,-0.62730911227559
37,NA,108,41,314.40000000000003,265,354.9,463.4,395.1,Every,waterfall,in the brochure,"looked gorgeous,",so there was plenty of choice.,1,MAX,I was flicking through a holiday brochure to find gorgeous waterfalls to visit in Slovakia and other countries.,1896.9,looked,752.1999999999999,1,335.6933135534922,392.29446508428,450.97846233230115,409.7019203646373,452.1374200206398,5.824815750481067,5.950510217404746,6.089632757569578,5.967033617148847,6.070250993692483,10,5.7506660605550515,5.579729825986222,5.871836059652451,6.138590611998276,5.979138897417345,-21.29331355349217,-127.29446508427998,-96.07846233230117,53.69807963536266,-57.037420020639786,-0.07414968992601523,-0.37078039141852415,-0.21779669791712664,0.17155699484942843,-0.09111209627513794,MAX,354.9,5.871836059652451,463.4,6.138590611998276,450.97846233230115,6.089632757569578,409.7019203646373,5.967033617148847,-96.07846233230117,-0.21779669791712664,53.69807963536266,0.17155699484942843,-57.037420020639786,-0.09111209627513794
37,NA,110,23,336.6,263.6,330.79999999999995,394.7,348.5,Every,cruise,in the vlog,"looked idyllic,",so I knew just where to go.,1,MAX,I was watching a vlog for inspiration for idyllic cruises to try out in Finland and other countries.,1359.8,looked,650.5999999999999,1,335.6933135534922,392.29446508428,450.97846233230115,409.7019203646373,477.1343756449946,5.824815750481067,5.950510217404746,6.089632757569578,5.967033617148847,6.125296673952194,12,5.8188952817567055,5.574432802628352,5.801513963149536,5.978125982668802,5.853638230200579,0.9066864465078197,-128.69446508427995,-120.1784623323012,-15.001920364637328,-128.63437564499458,-0.00592046872436125,-0.3760774147763941,-0.2881187944200416,0.011092365519954406,-0.2716584437516154,MAX,330.79999999999995,5.801513963149536,394.7,5.978125982668802,450.97846233230115,6.089632757569578,409.7019203646373,5.967033617148847,-120.1784623323012,-0.2881187944200416,-15.001920364637328,0.011092365519954406,-128.63437564499458,-0.2716584437516154
37,NA,113,34,302.3,312.59999999999997,566.4,NA,341.8,Every,excursion,"seemed action-packed,",NA,so I booked straightaway.,1,NIL,I was on a travel app researching action-packed excursions to enjoy in Bucharest and other cities.,2495.5,seemed,571.6999999999999,1,335.6933135534922,392.29446508428,450.97846233230115,NA,402.1435087719302,5.824815750481067,5.950510217404746,6.089632757569578,NA,5.96015963317306,11,5.711419901785413,5.744924417987376,6.33930054237951,NA,5.83422577068149,-33.39331355349219,-79.69446508428001,115.42153766769883,NA,-60.3435087719302,-0.11339584869565389,-0.20558579941736976,0.24966778480993224,NA,-0.12593386249156957,NIL,NA,NA,566.4,6.33930054237951,NA,NA,450.97846233230115,6.089632757569578,NA,NA,115.42153766769883,0.24966778480993224,-60.3435087719302,-0.12593386249156957
37,NA,115,30,650.2,272.9,363.9,383.5,647.5,Every,square,in Florence,"seemed busy,",so I didn't know what to do.,1,SUB,I was reading a blog to get some ideas for busy squares to explore in Florence and other cities.,1682.1999999999998,seemed,660.5999999999999,1,335.6933135534922,392.29446508428,425.9815067079464,409.7019203646373,502.1313312693494,5.824815750481067,5.950510217404746,6.034587077309866,5.967033617148847,6.180342354211906,12,6.477280007869805,5.609105427714293,5.896879104618114,5.949339620807311,6.4731187935736925,314.50668644650784,-119.39446508428,-62.0815067079464,-26.201920364637317,145.3686687306506,0.652464257388738,-0.3414047896904533,-0.13770797269175183,-0.01769399634153679,0.2927764393617869,SUB,363.9,5.896879104618114,383.5,5.949339620807311,425.9815067079464,6.034587077309866,409.7019203646373,5.967033617148847,-62.0815067079464,-0.13770797269175183,-26.201920364637317,-0.01769399634153679,145.3686687306506,0.2927764393617869
37,NA,117,19,297.4,295.70000000000005,332.4,NA,326,Every,hike,"looked scenic,",NA,so I knew just where to go.,1,NIL,I was on a travel app researching scenic hikes to enjoy in China and other countries.,1656.6,looked,586.6,1,335.6933135534922,392.29446508428,425.9815067079464,NA,477.1343756449946,5.824815750481067,5.950510217404746,6.034587077309866,NA,6.125296673952194,12,5.6950780340260545,5.689345426858432,5.806339062981293,NA,5.786897381366708,-38.293313553492226,-96.59446508427993,-93.5815067079464,NA,-151.13437564499458,-0.1297377164550122,-0.2611647905463146,-0.22824801432857278,NA,-0.3383992925854864,NIL,NA,NA,332.4,5.806339062981293,NA,NA,425.9815067079464,6.034587077309866,NA,NA,-93.5815067079464,-0.22824801432857278,-151.13437564499458,-0.3383992925854864
37,NA,118,31,293.7,280.5,342.7,NA,368.1,Every,bridge,"looked amazing,",NA,so I booked straightaway.,0,NIL,I was flicking through a holiday brochure to find amazing bridges to visit in Argentina and other countries.,1581.5,looked,1433.4,1,335.6933135534922,392.29446508428,425.9815067079464,NA,402.1435087719302,5.824815750481067,5.950510217404746,6.034587077309866,NA,5.96015963317306,11,5.682558838204574,5.636573724962751,5.836855428880563,NA,5.908354640384975,-41.993313553492214,-111.79446508427998,-83.28150670794639,NA,-34.04350877193019,-0.1422569122764923,-0.31393649244199473,-0.19773164842930324,NA,-0.05180499278808437,NIL,NA,NA,342.7,5.836855428880563,NA,NA,425.9815067079464,6.034587077309866,NA,NA,-83.28150670794639,-0.19773164842930324,-34.04350877193019,-0.05180499278808437
