Participant,Age,TrialN,StimID,C1.RT,C2.RT,C3.RT,C4.RT,SPILL.RT,CHUNK1,CHUNK2,CHUNK3,CHUNK4,SPILL,CompAcc,Condition,RestrictorType,RestrictorPosition,Context,ContextRT,LOOK_SEEM,CompRT,has_comp,C1.PRED,C2.PRED,C3.PRED,C4.PRED,SPILL.PRED,C1.PRED.LOG,C2.PRED.LOG,C3.PRED.LOG,C4.PRED.LOG,SPILL.PRED.LOG,InfoCount,C1.RT.LOG,C2.RT.LOG,C3.RT.LOG,C4.RT.LOG,SPILL.RT.LOG,C1.RT.RESID,C2.RT.RESID,C3.RT.RESID,C4.RT.RESID,SPILL.RT.RESID,C1.RT.LOG.RESID,C2.RT.LOG.RESID,C3.RT.LOG.RESID,C4.RT.LOG.RESID,SPILL.RT.LOG.RESID,PP.RT,PP.LOG,VP.RT,VP.LOG,PP.PRED,PP.PRED.LOG,VP.PRED,VP.PRED.LOG,PP.RESID,PP.RESID.LOG,VP.RESID,VP.RESID.LOG,SPILL.RESID,SPILL.RESID.LOG
55,26,96,31,260.1,239.6,205.1,198.8,284.09999899999997,Every,bridge,in Argentina,"looked amazing,",so I booked straightaway.,0,INT-SUB,SUB,INT,I was flicking through a holiday brochure to find amazing bridges to visit in Argentina and other countries.,1870,looked,NA,NQ,347.31999531507,258.00063292920765,332.8156502653244,350.2438167482975,397.8839911815812,5.8475379082767045,5.5574726162914665,5.7550886791870655,5.82935254964088,5.9658385219806505,10,5.5610661724546055,5.478970866241294,5.323497665078335,5.292299294222474,5.649326285340255,-87.21999531506998,-18.40063292920766,-127.7156502653244,-151.44381674829748,-113.78399218158125,-0.28647173582209895,-0.07850175005017235,-0.43159101410873024,-0.5370532554184058,-0.31651223664039563,205.1,5.323497665078335,198.8,5.292299294222474,332.8156502653244,5.7550886791870655,350.2438167482975,5.82935254964088,-127.7156502653244,-0.43159101410873024,-151.44381674829748,-0.5370532554184058,-113.78399218158125,-0.31651223664039563
55,26,102,38,322.90000000000003,236.5,283.4,327.400001,424.8,Every,pub,in the vlog,"seemed cosy,",so there was plenty of choice.,1,INT-MAX,MAX,INT,I was watching a vlog for inspiration for cosy pubs to try out in Perth and other cities.,2277,seemed,1071.8000000000002,1,347.31999531507,258.00063292920765,354.4584005408649,350.2438167482975,441.16949173266204,5.8475379082767045,5.5574726162914665,5.79715216763996,5.82935254964088,6.049965498886439,9,5.77734267776423,5.465948207931988,5.64685932725658,5.791182667991402,6.051618469927729,-24.41999531506997,-21.500632929207654,-71.05840054086491,-22.843815748297516,-16.369491732662027,-0.0701952305124749,-0.09152440835947839,-0.1502928403833801,-0.038169881649477766,0.00165297104129003,283.4,5.64685932725658,327.400001,5.791182667991402,354.4584005408649,5.79715216763996,350.2438167482975,5.82935254964088,-71.05840054086491,-0.1502928403833801,-22.843815748297516,-0.038169881649477766,-16.369491732662027,0.00165297104129003
55,26,104,48,247.599999,234.400001,231.5,309.90000000000003,315.099999,Every,castle,seemed well-maintained,"in the vlog,",so I had some deciding to do.,0,EXT-MAX,MAX,EXT,I was watching a vlog for inspiration for well-maintained castles to try out in Istanbul and other cities.,4405.400001,seemed,NA,NQ,347.31999531507,258.00063292920765,354.4584005408649,371.8865670238379,462.8122420082025,5.8475379082767045,5.5574726162914665,5.79715216763996,5.871416038093774,6.092028987339333,10,5.511814536771669,5.457029061969069,5.444579873526289,5.736249664793703,5.752890045589633,-99.71999631507,-23.60063192920765,-122.95840054086489,-61.98656702383789,-147.71224300820245,-0.3357233715050354,-0.10044355432239715,-0.3525722941136715,-0.13516637330007164,-0.3391389417496997,309.90000000000003,5.736249664793703,231.5,5.444579873526289,371.8865670238379,5.871416038093774,354.4584005408649,5.79715216763996,-61.98656702383789,-0.13516637330007164,-122.95840054086489,-0.3525722941136715,-147.71224300820245,-0.3391389417496997
55,26,105,16,341.09999899999997,198.3,219.6,315.2,495.3,Every,gallery,seemed high-end,"in the brochure,",so I had some deciding to do.,1,EXT-MAX,MAX,EXT,I was flicking through a holiday brochure to find high-end galleries to visit in Venice and other cities.,1614.3000000000002,seemed,1164.799999,1,347.31999531507,258.00063292920765,354.4584005408649,371.8865670238379,462.8122420082025,5.8475379082767045,5.5574726162914665,5.79715216763996,5.871416038093774,6.092028987339333,11,5.832175686492908,5.28978103552575,5.391807709635375,5.753207357983724,6.2051636395941925,-6.219996315070034,-59.70063292920764,-134.8584005408649,-56.68656702383794,32.48775799179754,-0.015362221783796315,-0.26769158076571653,-0.40534445800458485,-0.11820868011005015,0.11313465225485952,315.2,5.753207357983724,219.6,5.391807709635375,371.8865670238379,5.871416038093774,354.4584005408649,5.79715216763996,-56.68656702383794,-0.11820868011005015,-134.8584005408649,-0.40534445800458485,32.48775799179754,0.11313465225485952
55,26,107,18,248.4,186.2,209.8,233.9,342.90000100000003,Every,café,in the vlog,"seemed cute,",so I had some deciding to do.,0,INT-MAX,MAX,INT,I was watching a vlog for inspiration for cute cafés to try out in Glasgow and other cities.,1888.8,seemed,NA,NQ,347.31999531507,258.00063292920765,354.4584005408649,350.2438167482975,462.8122420082025,5.8475379082767045,5.5574726162914665,5.79715216763996,5.82935254964088,6.092028987339333,11,5.515040350059324,5.226821364842967,5.346154695962197,5.454893673590133,5.837438862385177,-98.91999531507,-71.80063292920767,-144.65840054086487,-116.34381674829748,-119.91224100820244,-0.3324975582173808,-0.33065125144849983,-0.4509974716777636,-0.37445887605074635,-0.2545901249541558,209.8,5.346154695962197,233.9,5.454893673590133,354.4584005408649,5.79715216763996,350.2438167482975,5.82935254964088,-144.65840054086487,-0.4509974716777636,-116.34381674829748,-0.37445887605074635,-119.91224100820244,-0.2545901249541558
55,26,114,57,365.5,218.1,273.6,389.6,366,Every,farm,looked eco-friendly,"in Greece,",so I didn't know what to do.,0,EXT-SUB,SUB,EXT,I was on a website trying to find eco-friendly farms to stay at in Greece and other countries.,1585.6,looked,NA,NQ,347.31999531507,258.00063292920765,354.4584005408649,350.2438167482975,484.4549922837429,5.8475379082767045,5.5574726162914665,5.79715216763996,5.82935254964088,6.134092475792228,12,5.901266279189834,5.384953673207583,5.611667185748395,5.96512057176838,5.902633333401366,18.180004684929997,-39.90063292920766,-80.85840054086486,39.35618325170253,-118.45499228374291,0.0537283709131291,-0.17251894308388316,-0.18548498189156515,0.1357680221275004,-0.23145914239086185,389.6,5.96512057176838,273.6,5.611667185748395,350.2438167482975,5.82935254964088,354.4584005408649,5.79715216763996,39.35618325170253,0.1357680221275004,-80.85840054086486,-0.18548498189156515,-118.45499228374291,-0.23145914239086185
55,26,117,13,347.5,242.900001,331.5,323.400001,469.7,Every,campsite,looked picturesque,"in Germany,",so I had some deciding to do.,0,EXT-SUB,SUB,EXT,I was watching a vlog for inspiration for picturesque campsites to try out in Germany and other countries.,2785.2999999999997,looked,NA,NQ,347.31999531507,258.00063292920765,332.8156502653244,350.2438167482975,462.8122420082025,5.8475379082767045,5.5574726162914665,5.7550886791870655,5.82935254964088,6.092028987339333,12,5.850764665004847,5.492649840125047,5.803627809625917,5.778889950235152,6.15209419303295,0.18000468492999744,-15.100631929207651,-1.3156502653243933,-26.843815748297516,6.887757991797514,0.0032267567281420995,-0.06482277616641952,0.04853913043885161,-0.05046259940572728,0.06006520569361662,323.400001,5.778889950235152,331.5,5.803627809625917,350.2438167482975,5.82935254964088,332.8156502653244,5.7550886791870655,-26.843815748297516,-0.05046259940572728,-1.3156502653243933,0.04853913043885161,6.887757991797514,0.06006520569361662
55,26,120,46,376.8,249.700001,198.2,317.59999999999997,384.4,Every,theatre,in the brochure,"seemed historic,",so I had some deciding to do.,0,INT-MAX,MAX,INT,I was flicking through a holiday brochure to find historic theatres to visit in Berlin and other cities.,2017.9,seemed,NA,NQ,347.31999531507,258.00063292920765,354.4584005408649,350.2438167482975,462.8122420082025,5.8475379082767045,5.5574726162914665,5.79715216763996,5.82935254964088,6.092028987339333,12,5.931714542702208,5.520260201290533,5.289276621895888,5.76079272937298,5.951683677096137,29.48000468493001,-8.300631929207668,-156.2584005408649,-32.643816748297525,-78.4122420082025,0.0841766344255035,-0.03721241500093342,-0.5078755457440725,-0.06855982026789942,-0.14034531024319552,198.2,5.289276621895888,317.59999999999997,5.76079272937298,354.4584005408649,5.79715216763996,350.2438167482975,5.82935254964088,-156.2584005408649,-0.5078755457440725,-32.643816748297525,-0.06855982026789942,-78.4122420082025,-0.14034531024319552
14,29,5,32,449.9,197.9,333.5,446.5,865.6,Every,apartment,on the website,"seemed wonderful,",so I booked straightaway.,1,INT-MAX,MAX,INT,I was on a website trying to find wonderful apartments to stay at in Madrid and other cities.,1881.7,seemed,2812.2,1,580.6830552993797,439.611085493731,243.5486643098668,378.08095843153234,1079.9461066707634,5.941054676376262,5.667660045022711,5.83193043505694,5.881842961411739,6.32115816588085,1,6.109025335847127,5.28776185260852,5.809642865355678,6.101439400316553,6.763422908092217,-130.78305529937973,-241.71108549373102,89.95133569013319,68.41904156846766,-214.34610667076333,0.16797065947086498,-0.3798981924141902,-0.022287569701261667,0.21959643890481395,0.4422647422113668,333.5,5.809642865355678,446.5,6.101439400316553,243.5486643098668,5.83193043505694,378.08095843153234,5.881842961411739,89.95133569013319,-0.022287569701261667,68.41904156846766,0.21959643890481395,-214.34610667076333,0.4422647422113668
14,29,6,15,505.2999999999999,186,284.3,335.8,816.4,Every,town,looked pretty,"in Peru,",so I had some deciding to do.,0,EXT-SUB,SUB,EXT,I was reading a blog to get some ideas for pretty towns to explore in Peru and other countries.,2212.7,looked,NA,NQ,580.6830552993797,439.611085493731,318.3630407828657,378.08095843153234,855.5029772517664,5.941054676376262,5.667660045022711,5.8175347453639175,5.881842961411739,6.364345234959916,1,6.225152312297863,5.225746673713202,5.650030018656954,5.81651574464344,6.70490443093569,-75.3830552993798,-253.61108549373103,-34.0630407828657,-42.280958431532326,-39.10297725176645,0.28409763592160076,-0.4419133713095089,-0.16750472670696315,-0.06532721676829922,0.3405591959757741,335.8,5.81651574464344,284.3,5.650030018656954,378.08095843153234,5.881842961411739,318.3630407828657,5.8175347453639175,-42.280958431532326,-0.06532721676829922,-34.0630407828657,-0.16750472670696315,-39.10297725176645,0.3405591959757741
14,29,7,17,490.8,268.29999999999995,266.6,512.9,1035.7,Every,guesthouse,in France,"looked old-fashioned,",so I had some deciding to do.,0,INT-SUB,SUB,INT,I was on a website trying to find old-fashioned guesthouses to stay at in France and other countries.,1916,looked,NA,NQ,580.6830552993797,439.611085493731,318.3630407828657,303.26658195853344,855.5029772517664,5.941054676376262,5.667660045022711,5.8175347453639175,5.8962386511047615,6.364345234959916,2,6.196036712836756,5.592105757431578,5.585749407744609,6.240080894395223,6.942832805594834,-89.88305529937969,-171.31108549373107,-51.76304078286569,209.63341804146654,180.19702274823362,0.2549820364604942,-0.07555428759113259,-0.23178533761930886,0.3438422432904611,0.578487570634918,266.6,5.585749407744609,512.9,6.240080894395223,318.3630407828657,5.8175347453639175,303.26658195853344,5.8962386511047615,-51.76304078286569,-0.23178533761930886,209.63341804146654,0.3438422432904611,180.19702274823362,0.578487570634918
14,29,8,2,424.4,316.40000000000003,147,514.4,862.6,Every,hostel,seemed quirky,"on the website,",so I booked straightaway.,1,EXT-MAX,MAX,EXT,I was on a website trying to find quirky hostels to stay at in London and other cities.,2962.2000000000003,seemed,2198.7000000000003,1,580.6830552993797,439.611085493731,318.3630407828657,303.26658195853344,1079.9461066707634,5.941054676376262,5.667660045022711,5.8175347453639175,5.8962386511047615,6.32115816588085,3,6.050676406739828,5.757007235893499,4.990432586778736,6.243001172923409,6.759951084213743,-156.28305529937973,-123.21108549373099,-171.3630407828657,211.13341804146654,-217.34610667076333,0.10962173036356582,0.08934719087078857,-0.8271021585851814,0.34676252181864786,0.4387929183328927,514.4,6.243001172923409,147,4.990432586778736,303.26658195853344,5.8962386511047615,318.3630407828657,5.8175347453639175,211.13341804146654,0.34676252181864786,-171.3630407828657,-0.8271021585851814,-217.34610667076333,0.4387929183328927
14,29,9,4,413,169.5,185,170.1,832.7,Every,park,on the app,"seemed nice,",so I booked straightaway.,1,INT-MAX,MAX,INT,I was on a travel app researching nice parks to enjoy in Newcastle and other cities.,3155.8,seemed,2118.3,1,580.6830552993797,439.611085493731,243.5486643098668,378.08095843153234,1079.9461066707634,5.941054676376262,5.667660045022711,5.83193043505694,5.881842961411739,6.32115816588085,1,6.023447592961033,5.1328529268205045,5.220355825078324,5.136386499401816,6.724673433241774,-167.6830552993797,-270.111085493731,-58.54866430986681,-207.98095843153234,-247.2461066707633,0.08239291658477121,-0.53480711820220606,-0.6115746099786152,-0.7454564620099235,0.40351526736092413,185,5.220355825078324,170.1,5.136386499401816,243.5486643098668,5.83193043505694,378.08095843153234,5.881842961411739,-58.54866430986681,-0.6115746099786152,-207.98095843153234,-0.7454564620099235,-247.2461066707633,0.40351526736092413
14,29,10,23,367.9,167.9,200.2,367.9,480.1,Every,cruise,looked idyllic,"in Finland,",so I knew just where to go.,0,EXT-SUB,SUB,EXT,I was watching a vlog for inspiration for idyllic cruises to try out in Finland and other countries.,6455.7,looked,NA,NQ,580.6830552993797,439.611085493731,318.3630407828657,378.08095843153234,855.5029772517664,5.941054676376262,5.667660045022711,5.8175347453639175,5.881842961411739,6.364345234959916,1,5.907811162110729,5.123368564083496,5.29931686688112,5.907811162110729,6.173994415536895,-212.78305529937973,-271.71108549373105,-118.16304078286572,-10.18095843153236,-375.4029772517664,-0.03324351426553296,-0.544291480939215,-0.5182178784827975,0.02596820069898964,-0.19035081942302057,367.9,5.907811162110729,200.2,5.29931686688112,378.08095843153234,5.881842961411739,318.3630407828657,5.8175347453639175,-10.18095843153236,0.02596820069898964,-118.16304078286572,-0.5182178784827975,-375.4029772517664,-0.19035081942302057
14,29,11,1,502.2,167.4,378.8,217.2,620.1,Every,beach,in Spain,"looked beautiful,",so I booked straightaway.,1,INT-SUB,SUB,INT,I was flicking through a holiday brochure to find beautiful beaches to visit in Spain and other countries.,2968.2,looked,1981,1,580.6830552993797,439.611085493731,318.3630407828657,378.08095843153234,1079.9461066707634,5.941054676376262,5.667660045022711,5.8175347453639175,5.881842961411739,6.32115816588085,1,6.218998446723485,5.120386158055375,5.937008361311923,5.38081858805978,6.429880755355832,-78.48305529937971,-272.21108549373105,60.4369592171343,-160.88095843153235,-459.84610667076333,0.27794377034722295,-0.5472738869673357,0.11947361594800565,-0.5010243733519593,0.10872258947498192,378.8,5.937008361311923,217.2,5.38081858805978,318.3630407828657,5.8175347453639175,378.08095843153234,5.881842961411739,60.4369592171343,0.11947361594800565,-160.88095843153235,-0.5010243733519593,-459.84610667076333,0.10872258947498192
14,29,12,37,433.9,182.9,389,217,821.5,Every,villa,in Egypt,"looked stunning,",so there was plenty of choice.,0,INT-SUB,SUB,INT,I was on a website trying to find stunning villas to stay at in Egypt and other countries.,2727.3999999999996,looked,NA,NQ,580.6830552993797,439.611085493731,318.3630407828657,378.08095843153234,930.3173537247654,5.941054676376262,5.667660045022711,5.8175347453639175,5.881842961411739,6.3499495452668935,4,6.072814092804305,5.20893955539682,5.963579343618446,5.37989735354046,6.711131937477322,-146.78305529937973,-256.71108549373105,70.63695921713429,-161.08095843153234,-108.81735372476544,0.1317594164280429,-0.4587204896258905,0.14604459825452842,-0.5019456078712796,0.3611823922104289,389,5.963579343618446,217,5.37989735354046,318.3630407828657,5.8175347453639175,378.08095843153234,5.881842961411739,70.63695921713429,0.14604459825452842,-161.08095843153234,-0.5019456078712796,-108.81735372476544,0.3611823922104289
14,29,14,18,370.9,166.9,351.7,164,1033.5,Every,café,seemed cute,"in the vlog,",so I had some deciding to do.,0,EXT-MAX,MAX,EXT,I was watching a vlog for inspiration for cute cafés to try out in Glasgow and other cities.,2565,seemed,NA,NQ,580.6830552993797,439.611085493731,318.3630407828657,303.26658195853344,855.5029772517664,5.941054676376262,5.667660045022711,5.8175347453639175,5.8962386511047615,6.364345234959916,2,5.915932484495545,5.11739483066779,5.862778539479937,5.099866427824199,6.940706379121823,-209.78305529937973,-272.71108549373105,33.33695921713428,-139.26658195853344,177.99702274823358,-0.025122191880717182,-0.5502652143549209,0.04524379411601931,-0.7963722232805628,0.5763611441619076,164,5.099866427824199,351.7,5.862778539479937,303.26658195853344,5.8962386511047615,318.3630407828657,5.8175347453639175,-139.26658195853344,-0.7963722232805628,33.33695921713428,0.04524379411601931,177.99702274823358,0.5763611441619076
14,29,16,47,399.2,221.7,172,173.8,189.1,Every,chalet,looked pleasant,"in Denmark,",so I had some deciding to do.,1,EXT-SUB,SUB,EXT,I was on a website trying to find pleasant chalets to stay at in Denmark and other countries.,2570,looked,1747.9,1,580.6830552993797,439.611085493731,318.3630407828657,378.08095843153234,855.5029772517664,5.941054676376262,5.667660045022711,5.8175347453639175,5.881842961411739,6.364345234959916,5,5.989462544437309,5.4013251166222656,5.147494476813453,5.157905212831292,5.242275975664412,-181.4830552993797,-217.91108549373104,-146.3630407828657,-204.28095843153233,-666.4029772517664,0.04840786806104713,-0.26633492840044504,-0.6700402685504647,-0.7239377485804477,-1.122069259295504,173.8,5.157905212831292,172,5.147494476813453,378.08095843153234,5.881842961411739,318.3630407828657,5.8175347453639175,-204.28095843153233,-0.7239377485804477,-146.3630407828657,-0.6700402685504647,-666.4029772517664,-1.122069259295504
